"","scaffold","start","end","mid","sites","pi_meg","pi_toro","dxy_meg_toro","Fst_meg_toro","windowID"
"965","scaffold_4",8400001,8450000,8425633,3619,0.079,0.073,0.0934,0.1037,965
"966","scaffold_4",8450001,8500000,8475621,4138,0.0951,0.1065,0.1211,0.0933,966
"967","scaffold_4",8500001,8550000,8526149,4627,0.049,0.0548,0.0682,0.1383,967
"968","scaffold_4",8550001,8600000,8574274,4591,0.1131,0.1262,0.1345,0.0596,968
"969","scaffold_4",8600001,8650000,8624302,4432,0.0505,0.0555,0.0619,0.0791,969
"970","scaffold_4",8650001,8700000,8675112,4210,0.1056,0.1164,0.1202,0.0409,970
"971","scaffold_4",8700001,8750000,8726773,3890,0.0711,0.0768,0.0894,0.096,971
"972","scaffold_4",8750001,8800000,8773403,3861,0.0729,0.0662,0.0783,0.0597,972
"973","scaffold_4",8800001,8850000,8825739,3920,0.0791,0.064,0.0836,0.0776,973
"974","scaffold_4",8850001,8900000,8875022,3876,0.0743,0.0906,0.0927,0.0602,974
"975","scaffold_4",8900001,8950000,8924614,4109,0.0657,0.0709,0.0804,0.0832,975
"976","scaffold_4",8950001,9000000,8976537,4147,0.0434,0.0491,0.0581,0.1164,976
"977","scaffold_4",9000001,9050000,9024763,3811,0.0675,0.0753,0.081,0.0644,977
"978","scaffold_4",9050001,9100000,9075734,4373,0.0579,0.0531,0.0616,0.0527,978
"979","scaffold_4",9100001,9150000,9123540,4092,0.0903,0.1138,0.1103,0.04,979
"980","scaffold_4",9150001,9200000,9174352,4312,0.0468,0.0576,0.0604,0.0745,980
"981","scaffold_4",9200001,9250000,9224256,4873,0.0563,0.0597,0.0673,0.0757,981
"982","scaffold_4",9250001,9300000,9276514,4116,0.0547,0.0586,0.0713,0.1168,982
"983","scaffold_4",9300001,9350000,9324677,3885,0.0501,0.0576,0.0656,0.1005,983
"984","scaffold_4",9350001,9400000,9376403,4667,0.1287,0.1104,0.1278,0.0335,984
"985","scaffold_5",1,50000,21888,5391,0.0589,0.0618,0.0819,0.1538,985
"986","scaffold_5",50001,100000,75642,5063,0.0534,0.0623,0.0679,0.0815,986
"987","scaffold_5",100001,150000,125313,4439,0.0294,0.0325,0.0385,0.1109,987
"988","scaffold_5",150001,200000,176688,5021,0.0306,0.0349,0.0447,0.1579,988
"989","scaffold_5",200001,250000,225747,5577,0.0511,0.0555,0.067,0.1159,989
"990","scaffold_5",250001,300000,274861,5993,0.0464,0.0481,0.0613,0.1317,990
"991","scaffold_5",300001,350000,324007,5238,0.0707,0.0927,0.0946,0.0754,991
"992","scaffold_5",350001,400000,373231,4528,0.0334,0.0551,0.0638,0.1881,992
"993","scaffold_5",400001,450000,426618,4926,0.0576,0.0767,0.083,0.109,993
"994","scaffold_5",450001,500000,473934,4591,0.0594,0.0781,0.0843,0.1049,994
"995","scaffold_5",500001,550000,525092,4806,0.0332,0.0371,0.0539,0.2138,995
"996","scaffold_5",550001,600000,575669,4833,0.0278,0.0342,0.0433,0.1687,996
"997","scaffold_5",600001,650000,624000,4802,0.0426,0.0515,0.0712,0.2084,997
"998","scaffold_5",650001,700000,674919,5075,0.0429,0.0353,0.0606,0.2162,998
"999","scaffold_5",700001,750000,724252,5144,0.0737,0.0665,0.0834,0.0875,999
"1000","scaffold_5",750001,800000,774144,5211,0.0357,0.0415,0.0467,0.0968,1000
"1001","scaffold_5",800001,850000,825611,4913,0.0297,0.0379,0.0491,0.1891,1001
"1002","scaffold_5",850001,900000,875866,4850,0.0322,0.0427,0.0621,0.2533,1002
"1003","scaffold_5",900001,950000,923741,5049,0.0335,0.0526,0.0746,0.2764,1003
"1004","scaffold_5",950001,1000000,973641,4846,0.0314,0.0365,0.0551,0.2422,1004
"1005","scaffold_5",1000001,1050000,1026850,5393,0.0459,0.0609,0.0696,0.1355,1005
"1006","scaffold_5",1050001,1100000,1075193,4763,0.0501,0.0562,0.0747,0.1721,1006
"1007","scaffold_5",1100001,1150000,1124773,5113,0.0939,0.1006,0.1092,0.0588,1007
"1008","scaffold_5",1150001,1200000,1175382,4731,0.0569,0.0786,0.0857,0.1207,1008
"1009","scaffold_5",1200001,1250000,1222677,4543,0.0479,0.0391,0.0557,0.1235,1009
"1010","scaffold_5",1250001,1300000,1276790,5025,0.0385,0.0394,0.0518,0.1439,1010
"1011","scaffold_5",1300001,1350000,1325406,5441,0.0332,0.0387,0.0465,0.1307,1011
"1012","scaffold_5",1350001,1400000,1368798,7972,0.0837,0.0822,0.0878,0.0286,1012
"1013","scaffold_5",1400001,1450000,1425796,4666,0.0499,0.0613,0.0815,0.1934,1013
"1014","scaffold_5",1450001,1500000,1473277,6386,0.0325,0.0455,0.0591,0.2104,1014
"1015","scaffold_5",1500001,1550000,1524531,5041,0.065,0.0673,0.0736,0.0541,1015
"1016","scaffold_5",1550001,1600000,1574521,4522,0.0921,0.1033,0.1108,0.0641,1016
"1017","scaffold_5",1600001,1650000,1624910,4710,0.0423,0.0442,0.0608,0.1714,1017
"1018","scaffold_5",1650001,1700000,1674394,4816,0.0241,0.036,0.0568,0.3163,1018
"1019","scaffold_5",1700001,1750000,1725453,5052,0.0221,0.0306,0.0433,0.2498,1019
"1020","scaffold_5",1750001,1800000,1775388,4651,0.0384,0.0331,0.0617,0.2675,1020
"1021","scaffold_5",1800001,1850000,1825069,4379,0.0485,0.0621,0.0822,0.2003,1021
"1022","scaffold_5",1850001,1900000,1874560,4600,0.036,0.0337,0.0512,0.1914,1022
"1023","scaffold_5",1900001,1950000,1925484,4715,0.027,0.0389,0.0512,0.2234,1023
"1024","scaffold_5",1950001,2000000,1974812,4669,0.0234,0.0303,0.0484,0.2925,1024
"1025","scaffold_5",2000001,2050000,2024732,4219,0.0357,0.0328,0.053,0.2172,1025
"1026","scaffold_5",2050001,2100000,2074587,3973,0.0269,0.0306,0.0493,0.2677,1026
"1027","scaffold_5",2100001,2150000,2125070,4208,0.0248,0.0423,0.0526,0.2288,1027
"1028","scaffold_5",2150001,2200000,2175107,3991,0.026,0.0416,0.0597,0.2852,1028
"1029","scaffold_5",2200001,2250000,2224165,4607,0.026,0.0329,0.0507,0.2708,1029
"1030","scaffold_5",2250001,2300000,2273654,3850,0.0347,0.0439,0.0613,0.2237,1030
"1031","scaffold_5",2300001,2350000,2323189,4859,0.0296,0.0322,0.0448,0.1864,1031
"1032","scaffold_5",2350001,2400000,2374340,4434,0.0264,0.0437,0.0558,0.2357,1032
"1033","scaffold_5",2400001,2450000,2423388,5041,0.0211,0.0363,0.0494,0.2741,1033
"1034","scaffold_5",2450001,2500000,2478206,5618,0.0208,0.0252,0.0353,0.2155,1034
"1035","scaffold_5",2500001,2550000,2523610,4755,0.0272,0.0362,0.0428,0.1528,1035
"1036","scaffold_5",2550001,2600000,2575960,4856,0.066,0.0601,0.0775,0.1039,1036
"1037","scaffold_5",2600001,2650000,2624429,5459,0.1182,0.1034,0.119,0.0359,1037
"1038","scaffold_5",2650001,2700000,2676176,4918,0.0262,0.0339,0.0363,0.0973,1038
"1039","scaffold_5",2700001,2750000,2724183,5439,0.0589,0.0769,0.0793,0.0793,1039
"1040","scaffold_5",2750001,2800000,2775310,5100,0.0911,0.0837,0.1047,0.0908,1040
"1041","scaffold_5",2800001,2850000,2824667,5020,0.031,0.0408,0.0534,0.2014,1041
"1042","scaffold_5",2850001,2900000,2875151,5160,0.0675,0.0728,0.0872,0.1102,1042
"1043","scaffold_5",2900001,2950000,2924685,4828,0.087,0.0876,0.1007,0.0723,1043
"1044","scaffold_5",2950001,3000000,2973850,5055,0.0337,0.0273,0.0395,0.129,1044
"1045","scaffold_5",3000001,3050000,3024049,4805,0.0634,0.0742,0.0803,0.0786,1045
"1046","scaffold_5",3050001,3100000,3074478,3843,0.0314,0.0417,0.0496,0.1556,1046
"1047","scaffold_5",3100001,3150000,3126129,4454,0.0803,0.0555,0.0696,0.0127,1047
"1048","scaffold_5",3150001,3200000,3175368,4566,0.083,0.086,0.0988,0.0792,1048
"1049","scaffold_5",3200001,3250000,3223618,4764,0.0642,0.0558,0.0742,0.1063,1049
"1050","scaffold_5",3250001,3300000,3273700,4330,0.0902,0.1025,0.1167,0.0976,1050
"1051","scaffold_5",3300001,3350000,3326188,4244,0.0439,0.0424,0.0507,0.0817,1051
"1052","scaffold_5",3350001,3400000,3375796,4367,0.053,0.0528,0.0661,0.1129,1052
"1053","scaffold_5",3400001,3450000,3424319,4508,0.0844,0.0978,0.1005,0.0503,1053
"1054","scaffold_5",3450001,3500000,3475152,4833,0.0715,0.0731,0.0929,0.1265,1054
"1055","scaffold_5",3500001,3550000,3525660,4990,0.0555,0.0439,0.0635,0.1224,1055
"1056","scaffold_5",3550001,3600000,3574986,4532,0.0667,0.0585,0.0742,0.0851,1056
"1057","scaffold_5",3600001,3650000,3624649,4546,0.0417,0.0482,0.0521,0.0753,1057
"1058","scaffold_5",3650001,3700000,3674598,4016,0.0494,0.0414,0.052,0.0678,1058
"1059","scaffold_5",3700001,3750000,3726092,4989,0.0847,0.0986,0.0963,0.0254,1059
"1060","scaffold_5",3750001,3800000,3773807,4510,0.0803,0.0853,0.0934,0.0615,1060
"1061","scaffold_5",3800001,3850000,3825318,4237,0.0377,0.0495,0.0621,0.1796,1061
"1062","scaffold_5",3850001,3900000,3875993,4487,0.0551,0.0589,0.0678,0.0886,1062
"1063","scaffold_5",3900001,3950000,3926278,4517,0.0633,0.0588,0.068,0.0546,1063
"1064","scaffold_5",3950001,4000000,3974008,4062,0.0446,0.0503,0.0606,0.1241,1064
"1065","scaffold_5",4000001,4050000,4024311,4763,0.0666,0.0472,0.0704,0.106,1065
"1066","scaffold_5",4050001,4100000,4073904,4908,0.0415,0.0616,0.0644,0.1144,1066
"1067","scaffold_5",4100001,4150000,4125593,4552,0.0785,0.0846,0.0946,0.0753,1067
"1068","scaffold_5",4150001,4200000,4173741,4946,0.0563,0.0585,0.0702,0.1019,1068
"1069","scaffold_5",4200001,4250000,4224607,4387,0.0595,0.0646,0.0697,0.0587,1069
"1070","scaffold_5",4250001,4300000,4276254,4954,0.0511,0.0462,0.0608,0.1116,1070
"1071","scaffold_5",4300001,4350000,4324465,4696,0.0596,0.069,0.0752,0.0801,1071
"1072","scaffold_5",4350001,4400000,4375801,4810,0.0491,0.0509,0.0617,0.1069,1072
"1073","scaffold_5",4400001,4450000,4423318,5113,0.0496,0.0519,0.0659,0.1321,1073
"1074","scaffold_5",4450001,4500000,4476760,4791,0.0573,0.0623,0.0738,0.1064,1074
"1075","scaffold_5",4500001,4550000,4525944,5494,0.0947,0.098,0.1094,0.0645,1075
"1076","scaffold_5",4550001,4600000,4574649,5179,0.0549,0.0543,0.0598,0.046,1076
"1077","scaffold_5",4600001,4650000,4625264,4990,0.0455,0.0478,0.0527,0.0627,1077
"1078","scaffold_5",4650001,4700000,4674673,5025,0.0406,0.0692,0.0718,0.1386,1078
"1079","scaffold_5",4700001,4750000,4725255,5271,0.0577,0.0625,0.0782,0.1332,1079
"1080","scaffold_5",4750001,4800000,4774251,5225,0.0646,0.0723,0.0945,0.163,1080
"1081","scaffold_5",4800001,4850000,4823770,4722,0.0522,0.0577,0.0739,0.1494,1081
"1082","scaffold_5",4850001,4900000,4875573,5043,0.0502,0.0697,0.0726,0.0982,1082
"1083","scaffold_5",4900001,4950000,4926025,4779,0.0606,0.0731,0.0801,0.0925,1083
"1084","scaffold_5",4950001,5000000,4974533,4931,0.1163,0.101,0.1175,0.0393,1084
"1085","scaffold_5",5000001,5050000,5026235,4112,0.0523,0.0693,0.0751,0.1087,1085
"1086","scaffold_5",5050001,5100000,5075192,4713,0.1018,0.1051,0.1148,0.0529,1086
"1087","scaffold_5",5100001,5150000,5127465,4691,0.0652,0.0655,0.0774,0.0855,1087
"1088","scaffold_5",5150001,5200000,5176740,4882,0.065,0.0611,0.0772,0.102,1088
"1089","scaffold_5",5200001,5250000,5226334,4523,0.0712,0.0725,0.0817,0.065,1089
"1090","scaffold_5",5250001,5300000,5274838,5084,0.0912,0.0924,0.107,0.0775,1090
"1091","scaffold_5",5300001,5350000,5327301,4949,0.1338,0.1272,0.1394,0.0335,1091
"1092","scaffold_5",5350001,5400000,5374811,4088,0.0867,0.0811,0.0954,0.065,1092
"1093","scaffold_5",5400001,5450000,5425142,4157,0.0953,0.1064,0.1109,0.0481,1093
"1094","scaffold_5",5450001,5500000,5475594,4410,0.049,0.0556,0.0731,0.169,1094
"1095","scaffold_5",5500001,5550000,5526975,4679,0.101,0.1095,0.1198,0.0659,1095
"1096","scaffold_5",5550001,5600000,5575919,3855,0.0582,0.0558,0.071,0.1103,1096
"1097","scaffold_5",5600001,5650000,5625387,3959,0.0507,0.0558,0.0717,0.1505,1097
"1098","scaffold_5",5650001,5700000,5678195,5482,0.0326,0.0304,0.0399,0.1191,1098
"1099","scaffold_5",5700001,5750000,5723581,4368,0.0418,0.0517,0.0608,0.1339,1099
"1100","scaffold_5",5750001,5800000,5774176,4581,0.0431,0.0462,0.0619,0.1643,1100
"1101","scaffold_5",5800001,5850000,5823804,4083,0.0427,0.0482,0.0649,0.1793,1101
"1102","scaffold_5",5850001,5900000,5874800,3686,0.0442,0.0463,0.0763,0.2591,1102
"1103","scaffold_5",5900001,5950000,5926588,4216,0.0509,0.0576,0.072,0.1432,1103
"1104","scaffold_5",5950001,6000000,5974525,4376,0.0365,0.0375,0.0494,0.1455,1104
"1105","scaffold_5",6000001,6050000,6026242,4587,0.0337,0.0465,0.0592,0.1978,1105
"1106","scaffold_5",6050001,6100000,6075631,4652,0.0814,0.0802,0.1016,0.1156,1106
"1107","scaffold_5",6100001,6150000,6124869,4680,0.0312,0.0334,0.0431,0.1456,1107
"1108","scaffold_5",6150001,6200000,6173193,4689,0.0321,0.0395,0.0467,0.1352,1108
"1109","scaffold_5",6200001,6250000,6224046,4690,0.04,0.0384,0.0591,0.2045,1109
"1110","scaffold_5",6250001,6300000,6274838,4842,0.0426,0.0406,0.0632,0.2084,1110
"1111","scaffold_5",6300001,6350000,6324626,4957,0.0279,0.0339,0.0412,0.145,1111
"1112","scaffold_5",6350001,6400000,6375407,5159,0.0836,0.0809,0.0895,0.0425,1112
"1113","scaffold_5",6400001,6450000,6426173,4306,0.0431,0.0404,0.0514,0.1047,1113
"1114","scaffold_5",6450001,6500000,6475114,4471,0.0383,0.0416,0.0555,0.1659,1114
"1115","scaffold_5",6500001,6550000,6525367,4306,0.0514,0.0465,0.0627,0.1245,1115
"1116","scaffold_5",6550001,6600000,6574852,4338,0.0781,0.0757,0.084,0.0448,1116
"1117","scaffold_5",6600001,6650000,6627094,4895,0.12,0.1204,0.139,0.0736,1117
"1118","scaffold_5",6650001,6700000,6674241,4149,0.0674,0.0494,0.0745,0.121,1118
"1119","scaffold_5",6700001,6750000,6726039,4564,0.1102,0.0985,0.1218,0.0777,1119
"1120","scaffold_5",6750001,6800000,6776270,4299,0.1099,0.1307,0.1341,0.0556,1120
"1121","scaffold_5",6800001,6850000,6824596,4029,0.0716,0.0992,0.102,0.0917,1121
"1122","scaffold_5",6850001,6900000,6872642,5146,0.1372,0.1357,0.1468,0.0372,1122
"1123","scaffold_5",6900001,6950000,6925121,4587,0.0457,0.0664,0.0836,0.2031,1123
"1124","scaffold_5",6950001,7000000,6975351,4598,0.0898,0.0946,0.1181,0.1251,1124
"1125","scaffold_5",7000001,7050000,7023165,4618,0.0437,0.0471,0.0946,0.3559,1125
"1126","scaffold_5",7050001,7100000,7071583,4257,0.1023,0.1112,0.1194,0.057,1126
"1127","scaffold_5",7100001,7150000,7126025,4074,0.0589,0.0655,0.0795,0.1245,1127
"1128","scaffold_5",7150001,7200000,7175118,4509,0.1252,0.1459,0.1529,0.0616,1128
"1129","scaffold_5",7200001,7250000,7225533,4087,0.0484,0.0491,0.0681,0.1678,1129
"1130","scaffold_5",7250001,7300000,7276373,4113,0.0717,0.0633,0.078,0.0728,1130
"1131","scaffold_5",7300001,7350000,7324999,4364,0.0648,0.0459,0.0646,0.0773,1131
"1132","scaffold_5",7350001,7400000,7376050,4421,0.105,0.0881,0.1036,0.0355,1132
"1133","scaffold_5",7400001,7450000,7425950,4417,0.0596,0.0825,0.0834,0.0826,1133
"1134","scaffold_5",7450001,7500000,7476446,5042,0.0558,0.0637,0.0707,0.0855,1134
"1135","scaffold_5",7500001,7550000,7527425,5282,0.0274,0.0259,0.0374,0.1704,1135
"1136","scaffold_5",7550001,7600000,7575320,5178,0.0264,0.0259,0.0431,0.2475,1136
"1137","scaffold_5",7600001,7650000,7624347,5183,0.0236,0.0238,0.0462,0.326,1137
"1138","scaffold_5",7650001,7700000,7673843,4912,0.0255,0.0429,0.0444,0.1349,1138
"1139","scaffold_5",7700001,7750000,7726286,4519,0.0297,0.0329,0.046,0.1935,1139
"1140","scaffold_5",7750001,7800000,7775989,4928,0.0342,0.0239,0.0434,0.1977,1140
"1141","scaffold_5",7800001,7850000,7825473,5214,0.032,0.0265,0.042,0.1792,1141
"1142","scaffold_5",7850001,7900000,7875702,4468,0.0282,0.0267,0.0456,0.2518,1142
"1143","scaffold_5",7900001,7950000,7925595,5059,0.0458,0.0624,0.0679,0.116,1143
"1144","scaffold_5",7950001,8000000,7973770,5011,0.0373,0.0395,0.0419,0.0441,1144
"1145","scaffold_5",8000001,8050000,8024101,4337,0.0479,0.0353,0.0581,0.166,1145
"1146","scaffold_5",8050001,8100000,8073079,4997,0.0288,0.0274,0.0452,0.2354,1146
"1147","scaffold_5",8100001,8150000,8124282,5604,0.0593,0.0377,0.0598,0.1033,1147
"1148","scaffold_5",8150001,8200000,8174377,5554,0.0395,0.0403,0.0599,0.2029,1148
"1149","scaffold_5",8200001,8250000,8224794,5091,0.0289,0.0329,0.045,0.1896,1149
"1150","scaffold_5",8250001,8300000,8275388,5005,0.0265,0.0375,0.0488,0.2138,1150
"1151","scaffold_5",8300001,8350000,8325122,4706,0.05,0.0413,0.0582,0.1212,1151
"1152","scaffold_5",8350001,8400000,8374700,4696,0.0303,0.036,0.043,0.1321,1152
"1153","scaffold_5",8400001,8450000,8424346,5111,0.0232,0.0297,0.0357,0.1538,1153
"1154","scaffold_5",8450001,8500000,8474946,4445,0.0433,0.0407,0.0614,0.1897,1154
"1155","scaffold_5",8500001,8550000,8523719,5340,0.0305,0.0337,0.047,0.1917,1155
"1156","scaffold_5",8550001,8600000,8575546,5332,0.0328,0.0268,0.041,0.1579,1156
"1157","scaffold_5",8600001,8650000,8624947,4261,0.0378,0.0359,0.0561,0.2088,1157
"1158","scaffold_5",8650001,8700000,8674375,4346,0.0343,0.037,0.0494,0.1644,1158
"1159","scaffold_5",8700001,8750000,8723384,4273,0.0491,0.0512,0.0621,0.1085,1159
"1160","scaffold_5",8750001,8800000,8774883,4512,0.0284,0.0407,0.0446,0.1311,1160
"1161","scaffold_5",8800001,8850000,8815851,2873,0.0367,0.047,0.0557,0.1464,1161
"1162","scaffold_6",1,50000,25958,4536,0.0871,0.0828,0.1029,0.0968,1162
"1163","scaffold_6",50001,100000,73431,5706,0.0742,0.0762,0.0857,0.0666,1163
"1164","scaffold_6",100001,150000,127327,5546,0.0434,0.0578,0.0561,0.0531,1164
"1165","scaffold_6",150001,200000,174228,5329,0.0847,0.0754,0.0898,0.0581,1165
"1166","scaffold_6",200001,250000,225422,5160,0.0603,0.0565,0.0738,0.1174,1166
"1167","scaffold_6",250001,300000,273882,5258,0.0635,0.0631,0.0808,0.1232,1167
"1168","scaffold_6",300001,350000,324110,4517,0.0643,0.0586,0.0778,0.1185,1168
"1169","scaffold_6",350001,400000,373338,4128,0.061,0.0673,0.0774,0.0955,1169
"1170","scaffold_6",400001,450000,425984,5043,0.0707,0.0688,0.078,0.0567,1170
"1171","scaffold_6",450001,500000,475805,4294,0.0718,0.0855,0.0851,0.0404,1171
"1172","scaffold_6",500001,550000,527407,4843,0.1373,0.1189,0.1402,0.0454,1172
"1173","scaffold_6",550001,600000,574634,5868,0.1095,0.1011,0.1115,0.0288,1173
"1174","scaffold_6",600001,650000,623536,4846,0.0698,0.0738,0.0839,0.0792,1174
"1175","scaffold_6",650001,700000,672700,4031,0.1194,0.1144,0.1301,0.054,1175
"1176","scaffold_6",700001,750000,724553,3683,0.0516,0.0401,0.0602,0.1355,1176
"1177","scaffold_6",750001,800000,772931,3176,0.0522,0.0641,0.0714,0.1045,1177
"1178","scaffold_6",800001,850000,825083,3351,0.0583,0.0581,0.0672,0.0729,1178
"1179","scaffold_6",850001,900000,872062,3762,0.0584,0.0566,0.0667,0.0746,1179
"1180","scaffold_6",900001,950000,924563,4438,0.1554,0.1831,0.1778,0.0251,1180
"1181","scaffold_6",950001,1000000,974217,4175,0.0714,0.0752,0.098,0.1463,1181
"1182","scaffold_6",1000001,1050000,1025744,4611,0.0483,0.0639,0.0713,0.1227,1182
"1183","scaffold_6",1050001,1100000,1075208,4153,0.0524,0.053,0.0654,0.1089,1183
"1184","scaffold_6",1100001,1150000,1126485,4147,0.1275,0.132,0.1428,0.0486,1184
"1185","scaffold_6",1150001,1200000,1174744,4403,0.0827,0.1044,0.1126,0.095,1185
"1186","scaffold_6",1200001,1250000,1223489,3800,0.0393,0.0647,0.065,0.115,1186
"1187","scaffold_6",1250001,1300000,1276141,3985,0.0429,0.0628,0.069,0.1371,1187
"1188","scaffold_6",1300001,1350000,1324796,3758,0.058,0.0589,0.0689,0.0837,1188
"1189","scaffold_6",1350001,1400000,1374355,3983,0.0722,0.0616,0.0725,0.0407,1189
"1190","scaffold_6",1400001,1450000,1425280,3150,0.0601,0.0701,0.0763,0.0811,1190
"1191","scaffold_6",1450001,1500000,1475825,3934,0.0676,0.0726,0.0803,0.069,1191
"1192","scaffold_6",1500001,1550000,1542556,1247,0.049,0.0676,0.0853,0.1947,1192
"1193","scaffold_6",1550001,1600000,1575051,4965,0.0487,0.0484,0.0712,0.1912,1193
"1194","scaffold_6",1600001,1650000,1625879,4322,0.0655,0.0735,0.0843,0.0981,1194
"1195","scaffold_6",1650001,1700000,1675296,4338,0.0907,0.089,0.0989,0.0491,1195
"1196","scaffold_6",1700001,1750000,1725929,4286,0.0609,0.0604,0.072,0.0866,1196
"1197","scaffold_6",1750001,1800000,1773133,5443,0.0973,0.0909,0.1025,0.0428,1197
"1198","scaffold_6",1800001,1850000,1823410,4452,0.05,0.0461,0.0598,0.11,1198
"1199","scaffold_6",1850001,1900000,1875287,5030,0.0449,0.0488,0.0588,0.1152,1199
"1200","scaffold_6",1900001,1950000,1924770,4592,0.0523,0.0421,0.0598,0.1185,1200
"1201","scaffold_6",1950001,2000000,1975574,5339,0.0349,0.0432,0.0503,0.1292,1201
"1202","scaffold_6",2000001,2050000,2024448,5190,0.0603,0.0575,0.0694,0.0828,1202
"1203","scaffold_6",2050001,2100000,2076794,6091,0.0642,0.058,0.0649,0.0304,1203
"1204","scaffold_6",2100001,2150000,2122331,5170,0.0352,0.0394,0.0447,0.092,1204
"1205","scaffold_6",2150001,2200000,2174930,3770,0.0581,0.0478,0.0601,0.0635,1205
"1206","scaffold_6",2200001,2250000,2225320,3851,0.0702,0.0518,0.0722,0.0839,1206
"1207","scaffold_6",2250001,2300000,2275757,5201,0.0483,0.041,0.0556,0.1101,1207
"1208","scaffold_6",2300001,2350000,2324530,5018,0.0911,0.1041,0.1106,0.0638,1208
"1209","scaffold_6",2350001,2400000,2374978,4054,0.0819,0.07,0.0822,0.04,1209
"1210","scaffold_6",2400001,2450000,2425410,4608,0.1223,0.1349,0.1417,0.0495,1210
"1211","scaffold_6",2450001,2500000,2475454,4238,0.0491,0.0515,0.0613,0.0997,1211
"1212","scaffold_6",2500001,2550000,2523167,4257,0.0568,0.0498,0.0624,0.0786,1212
"1213","scaffold_6",2550001,2600000,2574365,3866,0.0678,0.0827,0.095,0.1187,1213
"1214","scaffold_6",2600001,2650000,2626878,3839,0.1023,0.0997,0.1189,0.0827,1214
"1215","scaffold_6",2650001,2700000,2674855,4721,0.0844,0.0891,0.1002,0.0732,1215
"1216","scaffold_6",2700001,2750000,2724220,4535,0.0544,0.0546,0.0698,0.1251,1216
"1217","scaffold_6",2750001,2800000,2774751,4069,0.049,0.0548,0.0753,0.1871,1217
"1218","scaffold_6",2800001,2850000,2825474,3814,0.0466,0.0644,0.0744,0.1498,1218
"1219","scaffold_6",2850001,2900000,2876021,4327,0.0563,0.0575,0.0703,0.1071,1219
"1220","scaffold_6",2900001,2950000,2925557,5210,0.0774,0.0896,0.0931,0.0553,1220
"1221","scaffold_6",2950001,3000000,2974821,4975,0.0615,0.0584,0.0716,0.0899,1221
"1222","scaffold_6",3000001,3050000,3024130,4673,0.0527,0.0571,0.0629,0.0695,1222
"1223","scaffold_6",3050001,3100000,3074509,3802,0.0441,0.06,0.056,0.0375,1223
"1224","scaffold_6",3100001,3150000,3124222,3977,0.0992,0.0942,0.1064,0.0484,1224
"1225","scaffold_6",3150001,3200000,3174288,4067,0.0623,0.0602,0.0724,0.0845,1225
"1226","scaffold_6",3200001,3250000,3224698,4439,0.0451,0.0492,0.0669,0.1761,1226
"1227","scaffold_6",3250001,3300000,3275700,4066,0.1002,0.076,0.1041,0.0836,1227
